x y z
0.00000000 0.09500000 -nan
0.09500000 0.28500000 -nan
0.19000000 0.28500000 -nan
0.00000000 0.19000000 -nan
0.19000000 0.09500000 0.00067362
0.09500000 0.09500000 -nan
0.19000000 0.19000000 -nan
0.00000000 0.28500000 -nan
0.09500000 0.19000000 -nan
